nome_site;usuario;cidade;uf;categoria;tags;categoria_imovel;status_imovel;contato;data_periodo_eua;url;card_nome;card_localizacao;descricao;preco;card_imagem_url;card_url;og_title;og_image;og_description;og_status;galeria;data_primeiro_scraper_brasil;data_primeiro_scraper_eua;data_primeiro_scraper_eua_timestamp;data_ultimo_scraper_brasil;data_ultimo_scraper_eua;data_ultimo_scraper_eua_timestamp;data_periodo_eua_timestamp
"Morado Imóveis";imoveisunai;Paracatu;MG;;;Kitnet;;"(38) 99856-5306";2026-07-11;https://moradoimoveis.com.br/imoveis/venda;"Kitnet no Prado-Paracatu";"Paracatu, MG";"<b>Descrição do Imóvel</b><br/>🏡 Linda Kitnet no coração de Paracatu! 🌟<br/>Localizada na Rua Euridamas Avelino de Barros, esta incrível Kitnet é o lugar perfeito para quem busca conforto e praticidade. Com 1 quarto, 1 banheiro, 1 vaga de garagem e uma sala aconchegante, você terá tudo o que precisa em um único lugar.<br/>Com uma área total de 38m2 e área útil do mesmo tamanho, este imóvel é ideal para quem busca um espaço compacto e funcional. Além disso, está localizado em uma região tranquila e de fácil acesso, próximo a comércios e serviços.<br/>Não perca a oportunidade de morar em um lugar aconchegante e com tudo o que você precisa! Entre em contato conosco e agende uma visita. Seja bem-vindo ao seu novo lar! 🏡💫<br/>Contato: (XX) XXXX-XXXX.<br/><b>Características do Imóvel</b><br/>Referência: 137 1278419<br/>Tipo de Imóvel: Residencial » Kitnet<br/>Estágio do Imóvel: Em Construção<br/>Quarto(s:) 1<br/>Sala(s:) 1<br/>Banheiro(s:) 1<br/>Vaga(s:) 1<br/>Área Total: 38.00 m²<br/>Área Útil: 38.00 m²<br/>Última atualização do imóvel: 23/04/2026 10:02:20<br/><b>Detalhes do Imóvel</b><br/><ul><br/>Acabamento<br/><li>Blindex</li><li>Gesso</li><li>Granito</li><li>Porcelanato Acetinado</li><br/>Básico<br/><li>Energia</li><li>Esgoto</li><li>Pavimentação</li><li>Água</li><br/></ul>";250000;img_fefbadd0420fe00f43fbb09423cf83bf.jpg;https://moradoimoveis.com.br/kitnet;"Kitnet no Prado-Paracatu";img_e8a32f51409979a5abc70f15d790f0e9.jpg;"Kitnet para venda em Prado, Paracatu, Minas Gerais, Kitnet - prado 🏡 Linda Kitnet no coração de Paracatu! 🌟Localizada na Rua Euridamas Avelino de Barros, esta incrível Kitnet é o lugar perfeito para quem busca conforto e praticidade. Com 1 quarto...";ok;img_e8a32f51409979a5abc70f15d790f0e9.jpg,img_7b8197bc5d2f0e37ba34d8b8a3951322.jpg,img_3f1278452973d197860df2e6a2f21c2e.jpg,img_7d9c57c8d83138a17583ee8bc5aaceea.jpg,img_085f5ffd3cffa6e517595fa1ad478263.jpg,img_82f3703a55b779b3bdad12059e6bed71.jpg,img_29c6c7737f010de91ace3d3a2005c120.jpg,img_9a4780b52642720955b5d1bdf26a791f.jpg,img_fdcf515f371d8a19c05ccae86195b89b.jpg,img_e255b2f34c031ed963788266573646ed.jpg;"11/06/2026 00:45:07";"2026-06-11 00:45:07";1783738800;;;;
"Morado Imóveis";imoveisunai;Paracatu;MG;;;"Lotes e Terrenos";;"(38) 99856-5306";2026-07-11;https://moradoimoveis.com.br/imoveis/venda;"LOTE - SANTA LÚCIA";"Paracatu, MG";"<b>Características do Imóvel</b><br/>Referência: 117 1256132<br/>Tipo de Imóvel: Residencial » Lote/Terreno<br/>Estágio do Imóvel: Terreno<br/>Terreno: 356.41 m²<br/>Última atualização do imóvel: 23/01/2026 14:08:29<br/><b>Detalhes do Imóvel</b><br/><ul><br/>Básico<br/><li>Energia</li><li>Esgoto</li><li>Pavimentação</li><li>Água</li><br/></ul>";250000;img_f0a9ef18965ac4b410c7090566aeed2e.jpg;https://moradoimoveis.com.br/lote-santa-lucia;"LOTE - SANTA LÚCIA";img_9bf0e1d09e8b93fd0c6515576b359e21.jpg;"Lote/Terreno para venda em Santa Lúcia, Lote - santa lúcia...";ok;img_9bf0e1d09e8b93fd0c6515576b359e21.jpg,img_7e490fbeb6e0b064d324ea28dbc32e5c.jpg;"11/06/2026 00:45:08";"2026-06-11 00:45:08";1783738800;;;;
"Morado Imóveis";imoveisunai;Paracatu;MG;;;Casas;;"(38) 99856-5306";2026-07-11;https://moradoimoveis.com.br/imoveis/venda;"Casa com 2 quartos e 1 suíte em Jardim Palmeiras, Paracatu - R$ 275.000,00";"Paracatu, MG";"<b>Descrição do Imóvel</b><br/>Apresentamos uma oportunidade única para você que deseja adquirir um novo lar em Jardim Palmeiras, Paracatu. Esta encantadora casa está em fase de construção e será entregue em aproximadamente 10 meses, oferecendo a chance de personalizar seu novo espaço desde o início.<br/>Com uma configuração inteligente e aconchegante, a casa conta com:<br/><ul><br/><li>2 Quartos, sendo 1 suíte, proporcionando conforto e privacidade para você e sua família.</li><br/><li>1 Banheiro, ideal para atender às necessidades do dia a dia.</li><br/></ul><br/>Além de sua excelente distribuição, o imóvel se destaca por suas características de qualidade, incluindo:<br/><ul><br/><li>Água e Esgoto instalados, assegurando praticidade no seu cotidiano.</li><br/><li>Energia elétrica disponível para um lar sempre iluminado.</li><br/><li>Acabamentos em Gesso e Granito, que conferem elegância e sofisticação aos ambientes.</li><br/><li>Piso frio em todas as áreas, promovendo conforto térmico.</li><br/><li>Blindex nas janelas, garantindo segurança e estética.</li><br/><li>Pavimentação ao redor da casa, proporcionando fácil acesso e manutenção.</li><br/></ul><br/>Com um valor de R$ 275.000,00, esta é a oportunidade perfeita para você que busca um lar moderno e funcional, em uma localização privilegiada.<br/>Não perca a chance de garantir seu futuro lar! Entre em contato conosco e agende uma visita para conhecer mais sobre este projeto incrível. 🏡✨<br/><b>Características do Imóvel</b><br/>Referência: 178 1869190<br/>Tipo de Imóvel: Residencial » Casa<br/>Estágio do Imóvel: Breve Lançamento<br/>Quarto(s:) 2 (sendo 1 suíte)<br/>Sala(s:) 1<br/>Banheiro(s:) 1<br/>Vaga(s:) 1 ~ 2<br/>Área Útil: 58.00 m²<br/>Terreno: 100.00 m²<br/>Última atualização do imóvel: 17/03/2026 15:49:12<br/><b>Detalhes do Imóvel</b><br/><ul><br/>Acabamento<br/><li>Blindex</li><li>Gesso</li><li>Granito</li><li>Piso Frio</li><br/>Básico<br/><li>Energia</li><li>Esgoto</li><li>Pavimentação</li><li>Água</li><br/></ul>";275000;img_e659be0776e14d495455d89c46130a63.jpg;https://moradoimoveis.com.br/casa-jardim-palmeiras-2q;"Casa com 2 quartos e 1 suíte em Jardim Palmeiras, Paracatu - R$ 275.000,00";img_5e9ca04147545e2d474bed4d02caa773.jpg;"Casa à venda no Jardim Palmeiras por R$ 275.000,00. Uma oportunidade imperdível! Entre em contato e agende sua visita! 🏡💰";ok;img_5e9ca04147545e2d474bed4d02caa773.jpg;"11/06/2026 00:45:09";"2026-06-11 00:45:09";1783738800;;;;
"Morado Imóveis";imoveisunai;Paracatu;MG;;;Casas;Venda;"(38) 99856-5306";2026-07-11;https://moradoimoveis.com.br/imoveis/venda;"Casa - Jardim Palmeiras";"Paracatu, MG";"<b>Descrição do Imóvel</b><br/>🌴 Linda casa à venda no Jardim Palmeiras, em Paracatu/MG! 🌴<br/>🏡 Características:<br/>- Quartos: 2<br/>- Banheiros: 2<br/>- Suíte: 1<br/>- Sala aconchegante<br/>- Área total: 100m²<br/>- Área útil: 61m²<br/>🌟 Esta casa encantadora é perfeita para você e sua família! Com uma localização privilegiada e um design moderno, é o lar dos seus sonhos! 🌟<br/>📲 Entre em contato agora mesmo e agende uma visita para conhecer esse imóvel incrível! 📲<br/>Não perca essa oportunidade de viver no Jardim Palmeiras! Aguardamos por você! 🏡💫<br/><b>Características do Imóvel</b><br/>Referência: 122 1258921<br/>Tipo de Imóvel: Residencial » Casa<br/>Estágio do Imóvel: Acabamento (80%)<br/>Quarto(s:) 2 (sendo 1 suíte)<br/>Sala(s:) 1<br/>Banheiro(s:) 2<br/>Área Total: 100.00 m²<br/>Área Útil: 61.00 m²<br/>Última atualização do imóvel: 28/05/2026 15:11:33<br/><b>Detalhes do Imóvel</b><br/><ul><br/>Acabamento<br/><li>Gesso</li><li>Granito</li><li>Piso Frio</li><br/>Estrutura<br/><li>Lavanderia</li><br/>Destaques<br/><li>Quintal</li><br/></ul>";275000;img_8558dbc2c7dcbb48f8fc483a95d28531.jpg;https://moradoimoveis.com.br/casa-01;"Casa - Jardim Palmeiras";img_3b900a473a79d0f3896a567045fc4695.jpg;"Casa para venda em Jardim Palmeiras, Paracatu, Minas Gerais, Casa -01 🌴 Linda casa à venda no Jardim Palmeiras, em Paracatu/MG! 🌴🏡 Características:- Quartos: 2- Banheiros: 2- Suíte: 1- Sala aconchegante- Área total: 100m²- Área útil:...";ok;img_3b900a473a79d0f3896a567045fc4695.jpg,img_2716a60afd04709bec40dd43b01d52ff.jpg,img_5ea4ea026809b0351e2b619de0d23954.jpg,img_fcc9a4ed3f6b3006b7afdcd48a184aa0.jpg,img_fac55ffd9ac4815531ec6ee3de325a98.jpg,img_e7ec49f35fd3f46b2c845a228657ac87.jpg,img_6218b34d17ea6c6413eeb445eb9ec2b5.jpg,img_a9c9bf45254493f063a004a4b49c26ec.jpg,img_836dafa8a55fac15d9c1f4431a3244ce.jpg;"11/06/2026 00:45:10";"2026-06-11 00:45:10";1783738800;;;;
"Morado Imóveis";imoveisunai;Paracatu;MG;;;Casas;Venda;"(38) 99856-5306";2026-07-11;https://moradoimoveis.com.br/imoveis/venda;"Casa - Jardim Palmeiras";"Paracatu, MG";"<b>Descrição do Imóvel</b><br/>🏡 Linda Casa à venda no Jardim Palmeiras, Paracatu, MG!<br/>✔️ Valor: R$ 300.000,00<br/>✔️ Quartos: 2<br/>✔️ Banheiros: 2<br/>✔️ Suíte: 1<br/>✔️ Vagas na garagem: 2<br/>✔️ Sala ampla<br/>✔️ Área total: 99m²<br/>✔️ Área útil: 61m²<br/>🌳 Com um charmoso jardim, esta casa residencial é perfeita para quem busca conforto e tranquilidade. Excelente localização em um bairro residencial, ideal para famílias que buscam um lugar para chamar de lar.<br/>🔑 Não perca essa oportunidade, agende já a sua visita e venha conhecer o seu novo lar!<br/>Entre em contato para mais informações:<br/>#CasaParaVenda #JardimPalmeiras #Paracatu #MG #SeuNovoLar #Imóveis<br/>https://moradoimoveis.com.br/casa-02<br/><b>Características do Imóvel</b><br/>Referência: 123 1258936<br/>Tipo de Imóvel: Residencial » Casa<br/>Estágio do Imóvel: Acabamento (80%)<br/>Quarto(s:) 2 (sendo 1 suíte)<br/>Sala(s:) 1<br/>Banheiro(s:) 2<br/>Vaga(s:) 2<br/>Área Total: 99.00 ~ 100.00 m²<br/>Área Útil: 61.00 m²<br/>Última atualização do imóvel: 26/02/2026 09:28:10";320000;img_16f97258a7a840c5adbb455e32e7e7fe.jpg;https://moradoimoveis.com.br/casa-02;"Casa - Jardim Palmeiras";img_64c1fcc3ef8ea4afda832312b5f63d8b.jpg;"Casa para venda em Jardim Palmeiras, Paracatu, Minas Gerais, Casa 02 CASA HB 02 JARDIM PALMEIRAS...";ok;img_64c1fcc3ef8ea4afda832312b5f63d8b.jpg,img_f889fa9af171795bca062344b76b6006.jpg,img_d3806be4ceae29e4249b8004fcd689ff.jpg,img_18718a3cb5222321ddffa39e4749aa33.jpg,img_62444fae2e17683f038cbb61406ce4dc.jpg,img_b054e36f934f466a0dec3e946d440808.jpg,img_7837fe29729a10c79fbf5878f2703c86.jpg,img_0dfad4cd1bfb0fcf93895a251f470e25.jpg;"11/06/2026 00:45:11";"2026-06-11 00:45:11";1783738800;;;;
"Morado Imóveis";imoveisunai;Paracatu;MG;;;;Aluguel;"(38) 99856-5306";2026-07-11;https://moradoimoveis.com.br/imoveis/venda;"Ap - Centro";"Paracatu, MG";"<b>Descrição do Imóvel</b><br/>Morar no coração da cidade nunca foi tão fácil! 🏙️<br/>Sabe aquele apê que é só entrar e morar? É este! Localizado estrategicamente no Centro, ele oferece a conveniência de ter tudo à mão e o conforto de já estar semi-mobiliado. Menos preocupação com mudança e mais tempo para aproveitar sua nova vida.<br/><ul><br/><li><br/>📍 Localização: Centro (perto de tudo!)<br/></li><br/><li><br/>🛋️ Diferencial: Semi-mobiliado (prático e funcional)<br/></li><br/><li><br/>💰 Aluguel: R$ 2.500,00/mês<br/></li><br/></ul><br/>Não perde tempo, unidades no centro com esse valor voam! Agende sua visita. 🚀<br/><b>Características do Imóvel</b><br/>Referência: 179 1869219<br/>Tipo de Imóvel: Residencial » Apartamento<br/>Estágio do Imóvel: Pronto<br/>Quarto(s:) 2<br/>Sala(s:) 1<br/>Banheiro(s:) 1<br/>Vaga(s:) 1<br/>Mobílias: Semimobiliado<br/>Área Útil: 50.00 m²<br/>Última atualização do imóvel: 19/03/2026 15:45:50<br/><b>Detalhes do Imóvel</b><br/><ul><br/>Serviços Próximos<br/><li>Academias de ginástica</li><li>Avenida</li><li>Açougue</li><li>Banco</li><li>Escola 1º Grau</li><li>Escola 2º Grau</li><li>Farmácia</li><li>Feiras</li><li>Igreja Evangélica</li><li>Lojas</li><li>Mercado</li><li>Pizzaria</li><li>Ponto de circular</li><li>Posto de Gasolina</li><li>Praça/Parque</li><li>Sorveteria</li><br/>Destaques<br/><li>Armário Planejado</li><li>Portão Eletrônico</li><br/>Acabamento<br/><li>Blindex</li><li>Gesso</li><li>Granito</li><li>Mármore</li><li>Porcelanato Polido</li><br/>Estrutura<br/><li>Cozinha Planejada</li><li>Garagem Coberta</li><li>Interfone</li><br/>Básico<br/><li>Energia</li><li>Esgoto</li><li>Pavimentação</li><li>Água</li><br/></ul>";330000;img_1be699d34b2f434f9e074cf2e553dcfd.jpg;https://moradoimoveis.com.br/ap-centro;"Ap - Centro";img_ca4a6d56fc1992a0674ae7e1646b2b00.jpg;"Apartamento para venda em Centro, Paracatu, Minas Gerais, Ap - centro...";ok;img_ca4a6d56fc1992a0674ae7e1646b2b00.jpg,img_108736d69e30531cfb1d27098b91e2e0.jpg,img_a33efe0b37abb94ec970dbe8aab5c4fd.jpg,img_c4e6eccfb3ba09c333e7a7dc2c27d336.jpg,img_866c148a97bbb187f81baf9f88ba53a0.jpg,img_26d4533186c06b8334bd6e32432a85ef.jpg,img_a622b1a14f964f854ee946ebe1aa59e8.jpg,img_d2d5a65ca92000d4098ed1673dde1ba3.jpg,img_552b2f65a6e3f8e682129d9039e6bc9e.jpg;"11/06/2026 00:45:12";"2026-06-11 00:45:12";1783738800;;;;
"Morado Imóveis";imoveisunai;Paracatu;MG;;;Fazendas;Venda;"(38) 99856-5306";2026-07-11;https://moradoimoveis.com.br/imoveis/venda/fazenda;"Fazenda - Mundo Novo";"Paracatu, MG";"<b>Descrição do Imóvel</b><br/>🌾OPORTUNIDADE ÚNICA DE INVESTIMENTO EM FAZENDA EM PARACATU, MG🌾<br/>🌿 Localização: Paracatu, MG, BR<br/>🌿 Área total: 412,3 hectares<br/>🌿 Área plantada: 125 hectares<br/>🌿 Reserva ambiental: 197 hectares<br/>🌿 Potencial de expansão: 200 hectares<br/>🌿 Índice pluviométrico: 1400 mm anuais<br/>🌿 Topografia: Ondulada, com partes de terra pura e cascalho<br/>🌿 Altitude: 900m, ideal para plantio de grãos e café<br/>🌿 Infraestrutura: A ser desenvolvida<br/>🌿 Valor de venda: R$ 20.000.000,00<br/>👉 Fazenda com grande potencial de produtividade e lucratividade, em uma localização privilegiada para o agronegócio. Aproveite essa oportunidade para expandir seus negócios e obter retornos sólidos a longo prazo. Entre em contato conosco e agende uma visita!<br/>🌾 Invista no seu futuro com segurança e rentabilidade! Não perca essa chance de adquirir uma propriedade única em Paracatu, MG. Aguardamos seu contato! 🌿<br/><b>Características do Imóvel</b><br/>Referência: 176 1824630<br/>Tipo de Imóvel: Rural » Fazenda<br/>Área Total: 4123000.00 m²<br/>Área Útil: 2150000.00 m²<br/>Última atualização do imóvel: 03/03/2026 14:12:09";20000000;img_7407c310cbeca7b516c0b9b5c26357c4.jpg;https://moradoimoveis.com.br/fazenda-mundo-novo;"Fazenda - Mundo Novo";img_0bbd208cf4383590d11df63196e13ffc.jpg;"Fazenda para venda em Paracatu, Minas Gerais, Fazenda - mundo novo 🌾OPORTUNIDADE ÚNICA DE INVESTIMENTO EM FAZENDA EM PARACATU, MG🌾🌿 Localização: Paracatu, MG, BR🌿 Área total: 412,3 hectares🌿 Área plantada: 125 hectares🌿 Reserva...";ok;img_0bbd208cf4383590d11df63196e13ffc.jpg,img_66bdfdc370616f9ae4381eca85c725cc.jpg,img_271bf516c152f82e99c7d5f70a86fdc9.jpg,img_e56b752fb324d61b13d7bbd71dba7120.jpg,img_d9872831cb519c4e0c88d830f4eaeeed.jpg;"11/06/2026 00:45:15";"2026-06-11 00:45:15";1783738800;;;;
"Novo Lar";imoveisunai;Unaí;MG;;;"Barracoes e Galpões";Aluguel;"(38) 99879-9441";2026-07-11;https://novolarimobiliariaunai.com.br/imoveis/;BARRACAO;"Unaí, MG";"<b>Descrição do imóvel</b><br/>Aluga-se Barracão Industrial!<br/>Localização: BR 251/ Próximo ao Posto HP<br/>Características:<br/>- Terreno: 1.148 m2<br/>- Área: 845 m2<br/>- Fundo com sistema de passagem de gordura<br/>Não perca essa oportunidade! Entre em contato para mais informações e agende uma visita.<br/>Contato: (38) 9.9940-2292<br/>(38) 9.9908-9000<br/>(38) 9.9964-6009<br/>Imobiliária Novo Lar - Rua Buritis, 314 - Centro, Unaí/MG";12000;img_8d1215e7b66b37e83c60d8df6f3e51f2.jpg;https://novolarimobiliariaunai.com.br/alugar/mg/unai/centro/barracao/74208111;"Novo Lar Imobiliária";img_face4edbfebaaadbf4c2c77119c3632f.jpg;"aluga-se barracão industrial! localização: br 251/ próximo ao posto hp características: - terreno: 1.148 m2 - área: 845 m2 - fundo com sistema de passagem de gordura não perca essa oportunidade! entre em contato para mais informações e agende uma visita. contato: (38) 9.9940-2292 (38) 9.9908-9000 (38) 9.9964-6009 imobiliária novo lar - rua buritis, 314 - centro, unaí/mg";ok;img_e90d2b8843c3f5f15c040953e4f32200.jpg,img_b73a7fab9ee303d7dcd1bff8871de738.jpg,img_21cc44cdee82a0c02554ab6772c4c153.jpg,img_6c8e06ae482e1000852a9d1e8b4b052f.jpg,img_118154d18133c5985b2ca078b5dd46a3.jpg;"11/06/2026 17:29:38";"2026-06-11 17:29:38";1781209778;"11/06/2026 17:32:08";"2026-06-11 17:32:08";1781209928;1783738800
"Novo Lar";imoveisunai;Unaí;MG;;;"Lotes e Terrenos";Venda;"(38) 99879-9441";2026-07-11;https://novolarimobiliariaunai.com.br/imoveis/;TERRENO;"Unaí, MG";"<b>Descrição do imóvel</b><br/>Venda Lote no Reserva do Rio Preto ? Unaí/MG<br/>Reserva do Rio Preto Quadra 42 | Lote 03<br/>Rua sem saída, próxima à área verde e ao rio<br/>Área aproximada: 430 m²<br/>Topografia excelente<br/>Localização privilegiada dentro do loteamento<br/>Diferenciais do imóvel<br/>Rua tranquila, com pouco fluxo (mais privacidade e segurança)<br/>Próximo à natureza (área verde e rio)<br/>Região em constante valorização<br/>Loteamento organizado, com diversas construções de alto padrão<br/>Ideal para construção de residência de alto padrão<br/>Condições facilitadas<br/>Lote financiado direto com a loteadora<br/>Parcelas em torno de R$ 1.200,00 a R$ 1.300,00<br/>Transferência facilitada<br/>Lote em localização nobre, com excelente topografia e alto potencial de valorização ? perfeito para quem deseja construir com exclusividade e qualidade de vida!<br/>Informações e visitas: (38) 9.9940-2292";1200;img_e7ba854c6954e90a27afb98898d0edb1.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/terreno/78313704;"Novo Lar Imobiliária";img_a48e219c365a31ccbe7dd36cd69bcbfd.jpg;"venda lote no reserva do rio preto ? unaí/mg reserva do rio preto quadra 42 | lote 03 rua sem saída, próxima à área verde e ao rio área aproximada: 430 m² topografia excelente localização privilegiada dentro do loteamento diferenciais do imóvel rua tranquila, com pouco fluxo (mais privacidade e segurança) próximo à natureza (área verde e rio) região em constante valorização loteamento organizado, com diversas construções de alto padrão ideal para construção de residência de alto padrão condições facilitadas lote financiado direto com a loteadora parcelas em torno de r$ 1.200,00 a r$ 1.300,00 transferência facilitada lote em localização nobre, com excelente topografia e alto potencial de valorização ? perfeito para quem deseja construir com exclusividade e qualidade de vida! informações e visitas: (38) 9.9940-2292";ok;img_98cbb39546edb6641f0cd53356148009.jpg,img_962f1e122bb8af4f4af56a6eb0e8dc52.jpg,img_cba99099b2adf71b4515ece69fa50572.jpg;"11/06/2026 17:29:40";"2026-06-11 17:29:40";1781209780;"11/06/2026 17:32:08";"2026-06-11 17:32:08";1781209928;1783738800
"Novo Lar";imoveisunai;Unaí;MG;;;"Lotes e Terrenos";Aluguel;"(38) 99879-9441";2026-07-11;https://novolarimobiliariaunai.com.br/imoveis/;TERRENO;"Unaí, MG";"<b>Descrição do imóvel</b><br/>Venda | Residencial Vitória ? Sua chance de sair do aluguel!<br/>Entrada a partir de R$ 4.750,00<br/>Condições facilitadas em até 3x<br/>Parcelas de apenas R$ 542,38<br/>Loteamento pronto para construir!<br/>Localizado após o Bairro Mamoeiro, ao lado do Bairro Santa Clara - saída para Cabeceira Grande/MG.<br/>Uma excelente oportunidade para conquistar seu lote próprio com parcelas acessíveis e começar a construir o seu futuro com segurança e tranquilidade.<br/>Ideal para quem quer sair do aluguel<br/>Ótima oportunidade de investimento<br/>Condições facilitadas<br/>Parcelas que cabem no bolso<br/>Fale agora mesmo com a equipe da Novo Lar e saiba mais: (38) 9.9940-2292<br/>Rua Buritis, 314 ? Centro, Unaí?MG<br/>Imobiliária Novo Lar - Tradição, confiança e as melhores localizações!";4750;img_57ee9916019b28e6f229ac72d735f934.jpg;https://novolarimobiliariaunai.com.br/comprar/mg/unai/centro/terreno/78383764;"Novo Lar Imobiliária";img_9485507a494f5c6316d8252d31e63475.jpg;"venda | residencial vitória ? sua chance de sair do aluguel! entrada a partir de r$ 4.750,00 condições facilitadas em até 3x parcelas de apenas r$ 542,38 loteamento pronto para construir! localizado após o bairro mamoeiro, ao lado do bairro santa clara - saída para cabeceira grande/mg. uma excelente oportunidade para conquistar seu lote próprio com parcelas acessíveis e começar a construir o seu futuro com segurança e tranquilidade. ideal para quem quer sair do aluguel ótima oportunidade de investimento condições facilitadas parcelas que cabem no bolso fale agora mesmo com a equipe da novo lar e saiba mais: (38) 9.9940-2292 rua buritis, 314 ? centro, unaí?mg imobiliária novo lar - tradição, confiança e as melhores localizações!";ok;img_c6af5fe4421ab38992956d5c28ccbf36.jpg,img_927d51f6fd9ebe543afb8aa96ad58e27.jpg,img_1da91d60073e23fcd0d4180ab9e9d811.jpg,img_96d1620086e3f51def657283dad95c11.jpg,img_4ca1f05347f1f22ac60c2584abdbd3aa.jpg,img_1bf5d41033fe7ef239d031bab3091f57.jpg;"11/06/2026 17:29:43";"2026-06-11 17:29:43";1781209783;"11/06/2026 17:32:08";"2026-06-11 17:32:08";1781209928;1783738800
