ID,_case27_listing_type,Title,Content,_job_phone,_whatsapp,_fone-2,_job_location,_listing-details,_location,_links,_social-networks,_job_website,_job_email,_job_logo,_job_expires,_job_gallery,_job_cover,_form_heading,_other,Content,Title,"Post Type",Tags,_job_location,_contact-information,_featured
522,place,"Unafértil Adubos e Sementes","Romas Ribeiro de Brito
Rodovia MG 188 n°101, após ou antes da ponte do Rio Preto à 50 metrôs.","(38) 3676-2441",,,"Rodovia MG 188, 101 - Centro - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:40:""https://www.instagram.com/unafertil.unai"";}}",,,,"a:1:{i:0;s:77:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresa-unafertil-logo.jpg"";}",,a:0:{},a:0:{},,,"Romas Ribeiro de Brito
Rodovia MG 188 n°101, após ou antes da ponte do Rio Preto à 50 metrôs.","Unafértil Adubos e Sementes",job_listing,"adubo|agronegocio|agronomia|agropecuaria|defensivos agricolas|engenheiro agronomo|sementes","Rodovia MG 188, 101 - Centro - Unaí - MG",,1
523,place,"Advocacia Ariana Maiany",,"(38) 3676-8093",,"(38) 99819-6644","Rua Djalma Torres, 271 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Advocacia Ariana Maiany",job_listing,advocacias|advogado|advogados,"Rua Djalma Torres, 271 - Centro - Unaí - MG",,
524,place,"Guimarães Vieira Sociedade de Advogados",,"(38) 3676-3046",,,"Rua São José, 53 - Centro - Unaí - MG",,,a:0:{},,,advocacia.guimaraesvieira@gmail.com,a:0:{},,a:0:{},a:0:{},,,,"Guimarães Vieira Sociedade de Advogados",job_listing,advocacia|advocacias|advogado,"Rua São José, 53 - Centro - Unaí - MG",,
525,place,"Advocacia Barbosa e Rodrigues",,"(38) 3676-5731",,,"Rua Djalma Torres, 251 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Advocacia Barbosa e Rodrigues",job_listing,advocacias|advogado|advogados,"Rua Djalma Torres, 251 - Centro - Unaí - MG",,
526,place,"Advocacia Bernardo Campos",,"(38) 3676-2469",,,"Rua Prefeito João Costa, 154 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Advocacia Bernardo Campos",job_listing,advocacias|advogado|advogados,"Rua Prefeito João Costa, 154 - Unaí - MG",,
527,place,"Advocacia Bruno Cordeiro Brito e Wellson Louzada",,"(38) 3676-9006",,,"Rua Prefeito João Costa, 283 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Advocacia Bruno Cordeiro Brito e Wellson Louzada",job_listing,advocacias|advogado|advogados,"Rua Prefeito João Costa, 283 - Centro - Unaí - MG",,
528,place,"Advocacia Clevenilton Borges de Oliveira",,"(38) 99952-3124","(38) 99952-3124",,"Rua Djalma Torres, 337, salas 01/02 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Advocacia Clevenilton Borges de Oliveira",job_listing,advocacias|advogado|advogados,"Rua Djalma Torres, 337, salas 01/02 - Centro - Unaí - MG",,0
529,place,"Maurício Mota Sociedade de Advogados",,"(38) 3676-6764",,"(38) 99952-3124","Rua Djalma Torres, 251 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Maurício Mota Sociedade de Advogados",job_listing,advocacia|advocacias|advogado,"Rua Djalma Torres, 251 - Centro - Unaí - MG",,
530,place,"Advocacia Edson de Souza Rodrigues",,"(38) 3676-7210",,"(38) 99999-4870","Rua Prefeito João Costa, 1213 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Advocacia Edson de Souza Rodrigues",job_listing,advocacias|advogado|advogados,"Rua Prefeito João Costa, 1213 - Unaí - MG",,
531,place,"Advocacia Dr. Francisco Girafalt",,"(61) 99983-4579","(61) 99983-4579",,"Setor Sudoeste Quadra Mista 5 - Lote 10 Bloco B - Conjunto 16 - Sudoeste - Brasília, DF",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Advocacia Dr. Francisco Girafalt",job_listing,advocacias|advogado|advogados,"Setor Sudoeste Quadra Mista 5 - Lote 10 Bloco B - Conjunto 16 - Sudoeste - Brasília, DF",,0
532,place,"Advocacia Hexa Consultoria Ambiental",,"(38) 3677-1777",,,"Rua Nossa Senhora do Carmo, 251 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Advocacia Hexa Consultoria Ambiental",job_listing,advocacias|advogado|advogados,"Rua Nossa Senhora do Carmo, 251 - Unaí - MG",,
533,place,"Advocacia Maurício Miguel da Mota",,"(38) 3676-6764",,"(38) 98805-7760","Rua Djalma Torres, 251 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Advocacia Maurício Miguel da Mota",job_listing,advocacias|advogado|advogados,"Rua Djalma Torres, 251 - Centro - Unaí - MG",,
534,place,"Advocacia Adelaide Camporez",,"(38) 3676-2168",,,"Rua São José, 161 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Advocacia Adelaide Camporez",job_listing,advocacias|advogado|advogados,"Rua São José, 161 - Centro - Unaí - MG",,
535,place,"Advocacia Adriana Oliveira Batista",,"(38) 3676-9231",,,"Avenida José Luiz Adjuto, 54 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Advocacia Adriana Oliveira Batista",job_listing,advocacias|advogado|advogados,"Avenida José Luiz Adjuto, 54 - Centro - Unaí - MG",,
536,place,"Advocacia Alberto Pereira Coelho",,"(38) 3676-3740",,,"Rua Alba Gonzaga, 630 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Advocacia Alberto Pereira Coelho",job_listing,advocacias|advogado|advogados,"Rua Alba Gonzaga, 630 - Centro - Unaí - MG",,
537,place,"Advocacia Campos -  Dr. Hilton Campos",,"(38) 3676-1164",,,"Rua São José, 233 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Advocacia Campos -  Dr. Hilton Campos",job_listing,advocacias|advogado|advogados,"Rua São José, 233 - Unaí - MG",,
538,place,"Advocacia Claudionor Corrêia Neto",,"(38) 3676-4119",,,"Rua Celina Lisboa Frederico, 111 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Advocacia Claudionor Corrêia Neto",job_listing,advocacias|advogado|advogados,"Rua Celina Lisboa Frederico, 111 - Unaí - MG",,
539,place,"Advocacia Dr Marusa","𝘼𝘿𝙑𝙊𝘾𝘼𝘾𝙄𝘼 𝙈𝘼𝙍𝙐𝙎𝘼 𝙈𝙀𝙇𝙊
Advogado(a) e escritório de advocacia
∘ Pós-graduada em direito previdenciário e tributário.
∘ Desde 2008 atuando na área previdenciária.
<ul>
 	<li>Em frente ao Fórum Advocacia Marusa Melo - R. Pref. João Costa, 251 - Centro, Unaí</li>
</ul>
⚖️ OAB/MG 111.382
📲(38) 99976-9082 ☎️(38) 36774752","(38) 99976-9082","(38) 99976-9082",,"Rua Prefeito João Costa, 251 - Centro - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:46:""https://www.instagram.com/advocacia.marusamelo"";}}",,,,"a:1:{i:0;s:64:""https://guiaunai.com.br/wp-content/uploads/2021/08/840668136.jpg"";}",,a:0:{},a:0:{},,,"𝘼𝘿𝙑𝙊𝘾𝘼𝘾𝙄𝘼 𝙈𝘼𝙍𝙐𝙎𝘼 𝙈𝙀𝙇𝙊
Advogado(a) e escritório de advocacia
∘ Pós-graduada em direito previdenciário e tributário.
∘ Desde 2008 atuando na área previdenciária.
<ul>
 	<li>Em frente ao Fórum Advocacia Marusa Melo - R. Pref. João Costa, 251 - Centro, Unaí</li>
</ul>
⚖️ OAB/MG 111.382
📲(38) 99976-9082 ☎️(38) 36774752","Advocacia Dr Marusa",job_listing,"advocacias|advogado|advogado previdenciario|advogados","Rua Prefeito João Costa, 251 - Centro - Unaí - MG",,1
540,place,"Advocacia Dr Vindilino Martins de Paiva Filho",,"(38) 3676-7191",,,"Rua Celina Lisboa Frederico, 111 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Advocacia Dr Vindilino Martins de Paiva Filho",job_listing,advocacias|advogado|advogados,"Rua Celina Lisboa Frederico, 111 - Unaí - MG",,
541,place,"Advocacia Dra Maria Angélica C. Campos",,"(38) 3676-2797",,,"Rua Celina Lisboa Frederico, 111 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Advocacia Dra Maria Angélica C. Campos",job_listing,advocacias|advogado|advogados,"Rua Celina Lisboa Frederico, 111 - Centro - Unaí - MG",,0
542,place,"Advocacia e Consultoria Jurídica Francisco Cavalcante",,"(38) 3676-3834",,,"Rua Djalma Torres, 251 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Advocacia e Consultoria Jurídica Francisco Cavalcante",job_listing,advocacias|advogado|advogados,"Rua Djalma Torres, 251 - Unaí - MG",,
543,place,"Advocacia Luciano Silva Ribeiro",,"(38) 3676-2551",,,"Rua Aldeia, 24 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Advocacia Luciano Silva Ribeiro",job_listing,advocacias|advogado|advogados,"Rua Aldeia, 24 - Centro - Unaí - MG",,
544,place,"Advocacia Marcos Coelho e Samuel Lima",,"(38) 3677-3788",,,"Rua João Pinheiro, 410 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Advocacia Marcos Coelho e Samuel Lima",job_listing,advocacias|advogado|advogados,"Rua João Pinheiro, 410 - Unaí - MG",,
545,place,"Advocacia Orlando Barbosa Lucas",,"(38) 3676-3314",,,"Rua João Pinheiro, 477 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Advocacia Orlando Barbosa Lucas",job_listing,advocacias|advogado|advogados,"Rua João Pinheiro, 477 - Unaí - MG",,
546,place,"Advocacia Rodrigo Rodrigues",,"(38) 3676-5996",,"(38) 99908-1222","Rua Framboesa, 15 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Advocacia Rodrigo Rodrigues",job_listing,advocacias|advogado|advogados,"Rua Framboesa, 15 - Unaí - MG",,
547,place,"Advocacia VRA - Vinícius Rodrigo de Araújo",,"(38) 3676-3657",,"(38) 98832-3630","Rua Alba Gonzaga, 360 A - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Advocacia VRA - Vinícius Rodrigo de Araújo",job_listing,advocacias|advogado|advogados,"Rua Alba Gonzaga, 360 A - Centro - Unaí - MG",,
548,place,"Advocacia Dr. Geraldo Donizete Luciano",,"(38) 3677-1777",,,"Rua Nossa Senhora do Carmo, 251 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Advocacia Dr. Geraldo Donizete Luciano",job_listing,advocacias|advogado|advogados,"Rua Nossa Senhora do Carmo, 251 - Centro - Unaí - MG",,
549,place,"Advocacia Eustáquio Ferreira Júnior",,"(38) 3676-8093",,,"Rua Djalma Torres, 271 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Advocacia Eustáquio Ferreira Júnior",job_listing,advocacias|advogado|advogados,"Rua Djalma Torres, 271 - Unaí - MG",,
550,place,"Advocacia Jaime Luiz Louro",,"(38) 3676-3867",,,"Rua Celina Lisboa Frederico, 64 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Advocacia Jaime Luiz Louro",job_listing,advocacias|advogado|advogados,"Rua Celina Lisboa Frederico, 64 - Centro - Unaí - MG",,
551,place,"Advocacia Thales Vinícius Benones Oliveira",,"(38) 3677-1777",,,"Rua Nossa Senhora do Carmo, 251 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Advocacia Thales Vinícius Benones Oliveira",job_listing,advocacias|advogado|advogados,"Rua Nossa Senhora do Carmo, 251 - Centro - Unaí - MG",,
552,place,"Advocacia Wellson Louzada",,"(38) 3676-9006",,,"Rua Prefeito João Costa, 283 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Advocacia Wellson Louzada",job_listing,advocacias|advogado|advogados,"Rua Prefeito João Costa, 283 - Unaí - MG",,
553,place,"Advocacia Costa e Júnior Advogados Associados",,"(38) 3676-7127",,,"Rua Prefeito João Costa, 253 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Advocacia Costa e Júnior Advogados Associados",job_listing,advocacias|advogado|advogados,"Rua Prefeito João Costa, 253 - Unaí - MG",,
554,place,"AF - Administração Fazendária de Buritis SEF MG",,"(38) 3676-4193",,"(38) 3676-5754","Rua Nossa Senhora do Carmo, 18 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"AF - Administração Fazendária de Buritis SEF MG",job_listing,,"Rua Nossa Senhora do Carmo, 18 - Unaí - MG",,
555,place,"AF - Administração Fazendária de Unaí SEF MG",,"(38) 3676-1436",,,"Rua Nossa Senhora do Carmo, 18 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"AF - Administração Fazendária de Unaí SEF MG",job_listing,,"Rua Nossa Senhora do Carmo, 18 - Unaí - MG",,
556,place,"Clube Turismo",,"(38) 3676-2196",,,"Rua Alba Gonzaga, 52 - Centro - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Clube Turismo",job_listing,agencia|agencias|de|turismo|viagem|viagens,"Rua Alba Gonzaga, 52 - Centro - Unaí - MG",,
557,place,"Mania de Voar Viagens e Turismo",,"(38) 3676-2001",,,"Rua Djalma Torres, 319 - Centro - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:7:""Website"";s:3:""url"";s:22:""www.maniadevoar.tur.br"";}}",,www.maniadevoar.tur.br,,a:0:{},,a:0:{},a:0:{},,,,"Mania de Voar Viagens e Turismo",job_listing,agencia|agencias|de|turismo|viagem|viagens,"Rua Djalma Torres, 319 - Centro - Unaí - MG",,
558,place,"Agitus Calçados",,"(38) 3676-1743",,,"Avenida Governador Valadares, 851 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Agitus Calçados",job_listing,,"Avenida Governador Valadares, 851 - Unaí - MG",,
559,place,"AGP Auto Elétrica",,"(38) 3676-5133",,,"Rodovia Br 251, 21 KM 872 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"AGP Auto Elétrica",job_listing,,"Rodovia Br 251, 21 KM 872 - Unaí - MG",,
560,place,"AGP Financeira",,"(38) 3676-9555",,,"Avenida Governador Valadares, 745 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"AGP Financeira",job_listing,,"Avenida Governador Valadares, 745 - Unaí - MG",,
561,place,"Agrícola Decisão Ltda",,"(38) 3676-4998",,,"Rua Celina Lisboa Frederico, 111 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Agrícola Decisão Ltda",job_listing,,"Rua Celina Lisboa Frederico, 111 - Unaí - MG",,
562,place,"Agrícola Xingú",,"(38) 3676-7575",,,"Rodovia Mg 028, 8 KM 3 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Agrícola Xingú",job_listing,,"Rodovia Mg 028, 8 KM 3 - Unaí - MG",,
563,place,"Agripeças Peças e Serviços e Máquinas Agrícolas",,"(38) 3676-3313",,"(38) 3676-6902","Rua Juvêncio Correio, 493 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Agripeças Peças e Serviços e Máquinas Agrícolas",job_listing,trator|tratores,"Rua Juvêncio Correio, 493 - Unaí - MG",,
564,place,"Agripel Máquinas e Peças Agrícolas - Peças de Pulverização",,"(38) 3676-9900",,"(38) 3676-2749","Avenida Castelo Branco, 451 - Unaí - MG",,,a:0:{},,,agripelunai@hotmail.com,a:0:{},,a:0:{},a:0:{},,,,"Agripel Máquinas e Peças Agrícolas - Peças de Pulverização",job_listing,trator|tratores,"Avenida Castelo Branco, 451 - Unaí - MG",,
566,place,"Agro Torno",,"(38) 3676-9597",,,"Rua Paracatu, 12 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Agro Torno",job_listing,,"Rua Paracatu, 12 - Unaí - MG",,
567,place,"Agrocampo Peças Agrícolas e Serviços",,"(38) 3676-8332",,"(38) 99863-5863","Rodovia Br 251, Lateral A - Unaí - MG",,,a:0:{},,,agrocampounai12@hotmail.com,a:0:{},,a:0:{},a:0:{},,,,"Agrocampo Peças Agrícolas e Serviços",job_listing,hidraulicas|mangueiras,"Rodovia Br 251, Lateral A - Unaí - MG",,
568,place,"Agroquima Produtos Agropecuários",,"(38) 3676-2555",,,"Avenida Castelo Branco, 677 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Agroquima Produtos Agropecuários",job_listing,,"Avenida Castelo Branco, 677 - Unaí - MG",,
569,place,"Agromais - Parceira que rende","AGROMAIS
Parceria que rende 🙌","(38) 3676-4154",,"(38) 3676-4196","R. Maria Rezende Santana, 1059 - Terra Nova - Unaí, MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:38:""https://www.instagram.com/agromaisunai"";}}",,https://www.instagram.com/agromaisunai,,"a:1:{i:0;s:77:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas_agromais_logo.jpg"";}",,"a:1:{i:0;s:80:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas_agromais_fachada.jpg"";}",a:0:{},,,"AGROMAIS
Parceria que rende 🙌","Agromais - Parceira que rende",job_listing,"agricolas|agricultura|agronegocio|agronomia|engenheiro agronomo","R. Maria Rezende Santana, 1059 - Terra Nova - Unaí, MG",,1
570,place,Agromáquinas,,"(38) 3676-9720",,,"Rua Juvêncio Correio, 499 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,Agromáquinas,job_listing,,"Rua Juvêncio Correio, 499 - Unaí - MG",,
571,place,Agropantaleão,,"(38) 3677-1972",,"(38) 99973-1570","Praça Getúlio Vargas, 179 - Unaí - MG",,,a:0:{},,,agropantaleao@uol.com.br,a:0:{},,a:0:{},a:0:{},,,,Agropantaleão,job_listing,agricolas|comercio|de|produtos,"Praça Getúlio Vargas, 179 - Unaí - MG",,
572,place,"Agropaulista Comercial Agrícola",,"(38) 3676-6063",,"(38) 3676-6064","Rua Joaquim Brochado, 91 - Unaí - MG",,,"a:1:{i:0;a:2:{s:7:""network"";s:7:""Website"";s:3:""url"";s:40:""http://agropaulistaunai.com.br/index.php"";}}",,http://agropaulistaunai.com.br/index.php,,a:0:{},,a:0:{},a:0:{},,,,"Agropaulista Comercial Agrícola",job_listing,adubo|adubos|agricolas|fertilizante|fertilizantes|insumos,"Rua Joaquim Brochado, 91 - Unaí - MG",,
573,place,"Agropecuária Brasil",,"(38) 3676-6697",,,"Avenida Governador Valadares, 527 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Agropecuária Brasil",job_listing,,"Avenida Governador Valadares, 527 - Unaí - MG",,
574,place,"Agropecuária Caxambú","<strong>Agropecuária Caxambu</strong>

Rod. MG 188 km 01 N°500 - Unaí, MG
Tel. (38) 3677-1919
Cel/Whatsapp: (38) 99889-7200","(38) 3677-1919","(38) 99889-7200",,"Rod Mg 188, 500 - Unaí - MG",,,"a:2:{i:0;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:41:""https://instagram.com/agropecuariacaxambu"";}i:1;a:2:{s:7:""network"";s:8:""Facebook"";s:3:""url"";s:40:""https://www.facebook.com/fernandocaxambu"";}}",,https://instagram.com/agropecuariacaxambu,,"a:1:{i:0;s:79:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_caxambu_logo.png"";}",,a:0:{},a:0:{},,,"<strong>Agropecuária Caxambu</strong>

Rod. MG 188 km 01 N°500 - Unaí, MG
Tel. (38) 3677-1919
Cel/Whatsapp: (38) 99889-7200","Agropecuária Caxambú",job_listing,"agropecuaria|agropecuarias|agroveterinaria|arame liso|eucalipto|eucalipto tratado|materiais de construcao|materiais para construcao|material de construcao|material para construcao|racao|telas|veterinaria","Rod Mg 188, 500 - Unaí - MG",,2
575,place,"Mundo Agropecuário",,"(38) 3677-4331",,,"Avenida Governador Valadares, 116 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Mundo Agropecuário",job_listing,adubo|agropecuaria|agropecuarias,"Avenida Governador Valadares, 116 - Unaí - MG",,0
576,place,"Agropecuária Tapirai",,"(38) 3676-9277",,,"Faz CampinasUnaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Agropecuária Tapirai",job_listing,,"Faz CampinasUnaí - MG",,
577,place,"Água de Cheiro",,"(38) 3676-5074",,,"Rua Celina Lisboa Frederico, 24 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Água de Cheiro",job_listing,cosmeticos|perfumes,"Rua Celina Lisboa Frederico, 24 - Unaí - MG",,
578,place,"Água e Gás Eletrogás",,"(38) 3676-5520",,,"Rua Roncador, 897 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Água e Gás Eletrogás",job_listing,agua|mineral,"Rua Roncador, 897 - Unaí - MG",,
579,place,"Ok Gas e Água Mineral",,"(38) 3677-4555",,"(38) 3676-9200","Rua Prefeito João Costa, 840 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Ok Gas e Água Mineral",job_listing,agua|gas|mineral,"Rua Prefeito João Costa, 840 - Unaí - MG",,
580,place,"Água Mineral Santa Clara",,"(38) 3677-7050",,,"Rua Cachoeira, 391 B - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Água Mineral Santa Clara",job_listing,gas,"Rua Cachoeira, 391 B - Unaí - MG",,
581,place,"Águia Inovação em Segurança",,"(38) 99932-8006",,"(38) 99815-9286","Rua Pardais, 594 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Águia Inovação em Segurança",job_listing,,"Rua Pardais, 594 - Unaí - MG",,
582,place,"Águia Lava Jato",,"(38) 3676-1237",,,"Rua Canabrava, 481 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Águia Lava Jato",job_listing,,"Rua Canabrava, 481 - Unaí - MG",,
583,place,"Semelc Alarmes e Monitoramento",,"(38) 3676-5677",,,"Rua Nossa Senhora do Carmo, 352 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Semelc Alarmes e Monitoramento",job_listing,de|seguranca|sistemas,"Rua Nossa Senhora do Carmo, 352 - Unaí - MG",,
584,place,Agrocerrado,,"(38) 3677-2041",,,"Rua Diamantes, 309 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,Agrocerrado,job_listing,,"Rua Diamantes, 309 - Unaí - MG",,
585,place,"Fábrica de Biscoitos Mascarenhas",,"(38) 3676-5225",,,"Rua das Hortências, 45 A - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Fábrica de Biscoitos Mascarenhas",job_listing,,"Rua das Hortências, 45 A - Unaí - MG",,
586,place,"Fábrica de Banha Rio Preto",,"(38) 3676-3323",,,"Rua Gerson Rodrigues Gondim, 255 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Fábrica de Banha Rio Preto",job_listing,acougue|açougues|carne|carnes|casa|de,"Rua Gerson Rodrigues Gondim, 255 - Unaí - MG",,
587,place,"Fábrica de Lingerie La Femme",,"(38) 3676-4754",,,"Rua Prefeito João Costa, 230 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Fábrica de Lingerie La Femme",job_listing,,"Rua Prefeito João Costa, 230 - Unaí - MG",,
588,place,"Fábrica de Telas Unaí",,"(38) 3676-5450",,,"Rua Virgílio Justiniano Ribeiro, 1354 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Fábrica de Telas Unaí",job_listing,,"Rua Virgílio Justiniano Ribeiro, 1354 - Unaí - MG",,
589,place,"Faceburg Lanches",,"(38) 3676-9542",,,"Rua Flores, 330 - Unaí - MG",,,a:0:{},,,,a:0:{},,a:0:{},a:0:{},,,,"Faceburg Lanches",job_listing,sanduiche|sanduiches,"Rua Flores, 330 - Unaí - MG",,
590,place,"FACTU - Faculdade de Ciências e Tecnologia de Unaí",,"(38) 3676-6222",,,"Rua Rio Preto, 422 - Centro - Unaí, MG",,,"a:2:{i:0;a:2:{s:7:""network"";s:8:""Facebook"";s:3:""url"";s:39:""https://www.facebook.com/faculdadefactu"";}i:1;a:2:{s:7:""network"";s:9:""Instagram"";s:3:""url"";s:36:""https://www.instagram.com/factuunai/"";}}",,https://factu.br,,"a:1:{i:0;s:77:""https://www.guiaunai.com.br/wp-content/uploads/2021/08/empresa_factu_logo.jpg"";}",,a:0:{},a:0:{},,,,"FACTU - Faculdade de Ciências e Tecnologia de Unaí",job_listing,faculdade|faculdades|universidade|universidades,"Rua Rio Preto, 422 - Centro - Unaí, MG",,1
591,place,"Instituto de Ensino Superior Intellectus",,"(38) 3677-2135","(38) 99993-0932","(38) 99993-0932","Rua Paracatu, 631 - Unaí - MG",,,a:0:{},,,,"a:1:{i:0;s:80:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas_intellectus_logo.jpg"";}",2025-11-22,a:0:{},a:0:{},,,,"Instituto de Ensino Superior Intellectus",job_listing,cursos|faculdade|faculdades|universidade|universidades,"Rua Paracatu, 631 - Unaí - MG",,1
592,place,"Farmácias de Plantão","<strong>Confira a lista atualizada de Farmácias de Pantão em Unaí - MG:</strong>

<a href=""http://www.prefeituraunai.mg.gov.br/pmu2/index.php/farmacias-plantao.html"" target=""_blank"" rel=""noopener"">http://www.prefeituraunai.mg.gov.br/pmu2/index.php/farmacias-plantao.html</a>

&nbsp;

&nbsp;

&nbsp;","(38) 3676-4346",,,"Unaí - MG",,,a:0:{},,,,"a:1:{i:0;s:86:""https://guiaunai.com.br/wp-content/uploads/2021/08/empresas-farmacias-plantao-logo.jpg"";}",,a:0:{},a:0:{},,,"<strong>Confira a lista atualizada de Farmácias de Pantão em Unaí - MG:</strong>

<a href=""http://www.prefeituraunai.mg.gov.br/pmu2/index.php/farmacias-plantao.html"" target=""_blank"" rel=""noopener"">http://www.prefeituraunai.mg.gov.br/pmu2/index.php/farmacias-plantao.html</a>

&nbsp;

&nbsp;

&nbsp;","Farmácias de Plantão",job_listing,"drogaria|drogarias|farmacia|farmacia de plantao|farmacias de plantao|telefones uteis|utilidade publica","Unaí - MG",,1
